
27/02/23	Mon	16:00	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	16:30	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	17:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	17:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	18:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	18:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	19:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	19:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	20:00	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	20:30	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	21:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	21:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	22:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	22:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	23:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
27/02/23	Mon	23:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	06:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	06:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	07:00	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	07:30	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	08:00	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1
28/02/23	Tue	08:30	0	1	0	0	0	0	1	1	1	1	1	1	1	1	1
28/02/23	Tue	09:00	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1
28/02/23	Tue	09:30	0	1	1	1	1	1	0	1	0	0	1	1	1	1	1
28/02/23	Tue	10:00	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1
28/02/23	Tue	10:30	0	1	0	0	1	1	1	1	1	0	1	1	1	1	1
28/02/23	Tue	11:00	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1
28/02/23	Tue	11:30	0	1	0	0	0	1	1	1	1	0	1	1	1	0	1
28/02/23	Tue	12:00	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1
28/02/23	Tue	12:30	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1
28/02/23	Tue	13:00	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1
28/02/23	Tue	13:30	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1
